id,session_id,timestamp,provider_id,provider_type,input,output,output_schema,latency_ms,config_hash,file_name,called_by_type,called_by_id,run_id
849,1,2025-06-09 20:03:10.748172+00:00,5,PROVIDER_TYPE.TOOL,"{""target"": ""working_files\\95e9cab36af446c1929e4814b9c30e4a_stripped.py"", ""check"": true}","{""return_code"": 1, ""stdout"": ""\u001b[1m\u001b[92mSuccess: no issues found in 1 source file\u001b[0m"", ""stderr"": null, ""violations"": null, ""metrics"": ""{\""error_count\"": 0}"", ""summary"": ""Mypy strict check passed""}",ToolOutputSchema,378,,ddf68b3d-688b-4efc-8d28-9562eea97dc5.py,PROVIDER_TYPE.SCORE,1.0,ba05c487-595b-4f6d-8c15-d37a6675d5f3
850,1,2025-06-09 20:03:10.393326+00:00,1,PROVIDER_TYPE.SCORE,"{""file_path"": ""C:\\Repos\\codecritic\\working_files\\unused_import.__prog_1502397648.py"", ""system"": ""linting""}","{""name"": ""linting_score"", ""value"": 0.98, ""components"": ""{\""ruff_score\"": 1.0, \""ruff_violations\"": 0.0, \""black_score\"": 0.9, \""mypy_score\"": 1.0}"", ""summary"": ""No Ruff violations""}",ScoreOutputSchema,739,247bd820973c0fb11fd821cf9f1a72dd,6a952b33-0164-47f0-b151-eec19197b756.py,PROVIDER_TYPE.CONTROLLER,1.0,04a06583-98f3-4b36-a3e6-6f8ec10c2eab
851,1,2025-06-09 20:02:39.771183+00:00,1,PROVIDER_TYPE.CONTROLLER,"{""file_path"": ""C:\\Repos\\codecritic\\working_files\\unused_import.__prog_1502397648.py"", ""session_id"": 1, ""system"": ""linting"", ""reason"": ""initialization"", ""steps"": 1, ""retry_count"": 0, ""_last_state"": ""start"", ""original_file"": ""tests\\test_files\\unused_import.py"", ""run_id"": ""21dfeb1f-a39e-4b62-8ce7-790c5220b6bf"", ""transition_metadata"": {""original_file"": ""tests\\test_files\\unused_import.py"", ""run_id"": ""21dfeb1f-a39e-4b62-8ce7-790c5220b6bf""}}","{""state"": ""end"", ""previous_state"": ""linting"", ""state_type"": ""end"", ""decision"": ""rejected"", ""steps"": 2, ""max_steps"": 10, ""summary"": ""Completed"", ""output"": ""{\""state\"": \""end\"", \""file_path\"": \""working_files\\\\temp_ctrl_1503111370.py\"", \""session_id\"": 1, \""system\"": \""linting\"", \""reason\"": \""completed unsuccessfully\"", \""steps\"": 3, \""retry_count\"": 0, \""_last_state\"": \""linting\"", \""decision\"": \""rejected\"", \""original_file\"": \""working_files\\\\unused_import.__prog_1502397648.py\"", \""run_id\"": \""5d462863-ef5e-434e-8c2b-6cb3094c1745\"", \""transition_metadata\"": {\""original_file\"": \""working_files\\\\unused_import.__prog_1502397648.py\"", \""run_id\"": \""5d462863-ef5e-434e-8c2b-6cb3094c1745\"", \""agent_output\"": {}, \""file_path\"": null}, \""state_output\"": {\""state\"": \""end\"", \""previous_state\"": \""discriminate\"", \""state_type\"": \""end\"", \""decision\"": \""rejected\"", \""steps\"": 10, \""max_steps\"": 10, \""summary\"": \""Max steps (10) reached\"", \""provider_name\"": \""linting_system_provider\""}}"", ""provider_name"": ""preprocessing_controller""}",ControllerOutputSchema,31368,55361a5c02b63a486165fc587685b00d,6d8854fb-dd96-41aa-aec5-6419187a9a0f.py,PROVIDER_TYPE.PROGRAM,1.0,5d462863-ef5e-434e-8c2b-6cb3094c1745
852,1,2025-06-09 20:03:11.151332+00:00,3,PROVIDER_TYPE.TOOL,"{""target"": ""working_files\\84129dffe7694d1da8d2f0d8ed735d25_stripped.py"", ""check"": true}","{""return_code"": 0, ""stdout"": ""\u001b[1mworking_files\\84129dffe7694d1da8d2f0d8ed735d25_stripped.py\u001b[0m\u001b[36m:\u001b[0m1\u001b[36m:\u001b[0m8\u001b[36m:\u001b[0m \u001b[1;31mF401\u001b[0m [\u001b[36m*\u001b[0m] `os` imported but unused\nFound 1 error.\n[\u001b[36m*\u001b[0m] 1 fixable with the `--fix` option."", ""stderr"": """", ""violations"": null, ""metrics"": null, ""summary"": ""Ruff rule violations found""}",ToolOutputSchema,94,,48dd02b5-d84e-4b8f-bd62-c1ca20cca253.py,PROVIDER_TYPE.SCORE,1.0,02ff1c08-a2a9-4c24-ace8-a6b72348f183
853,1,2025-06-09 20:03:11.252488+00:00,1,PROVIDER_TYPE.TOOL,"{""target"": ""working_files\\84129dffe7694d1da8d2f0d8ed735d25_stripped.py"", ""check"": true}","{""return_code"": 0, ""stdout"": ""--- working_files\\84129dffe7694d1da8d2f0d8ed735d25_stripped.py\t2025-06-09 20:03:11.151333+00:00\n+++ working_files\\84129dffe7694d1da8d2f0d8ed735d25_stripped.py\t2025-06-09 20:03:11.449692+00:00\n@@ -1,3 +1,3 @@\n import os\n \n-print('Hello World')\n+print(\""Hello World\"")"", ""stderr"": ""Identified `C:\\Repos\\codecritic` as project root containing a .git directory.\nFound input source: \""working_files\\84129dffe7694d1da8d2f0d8ed735d25_stripped.py\""\nwould reformat working_files\\84129dffe7694d1da8d2f0d8ed735d25_stripped.py\n\nOh no! \ud83d\udca5 \ud83d\udc94 \ud83d\udca5\n1 file would be reformatted."", ""violations"": [""Would reformat working_files\\84129dffe7694d1da8d2f0d8ed735d25_stripped.py""], ""metrics"": ""{\""files_checked\"": 1, \""files_reformatted\"": 1, \""lines_changed\"": 1}"", ""summary"": ""Black check failed""}",ToolOutputSchema,219,,fdfc8d1f-35f4-4e41-a8bb-e86496f5939d.py,PROVIDER_TYPE.SCORE,1.0,4b7e1974-f293-46dc-a043-2d771d7483e0
854,1,2025-06-09 20:03:11.477620+00:00,5,PROVIDER_TYPE.TOOL,"{""target"": ""working_files\\84129dffe7694d1da8d2f0d8ed735d25_stripped.py"", ""check"": true}","{""return_code"": 1, ""stdout"": ""\u001b[1m\u001b[92mSuccess: no issues found in 1 source file\u001b[0m"", ""stderr"": null, ""violations"": null, ""metrics"": ""{\""error_count\"": 0}"", ""summary"": ""Mypy strict check passed""}",ToolOutputSchema,433,,ddf68b3d-688b-4efc-8d28-9562eea97dc5.py,PROVIDER_TYPE.SCORE,1.0,1dccbf27-d172-44fd-b189-d0d415d491ea
855,1,2025-06-09 20:03:11.150332+00:00,1,PROVIDER_TYPE.SCORE,"{""file_path"": ""C:\\Repos\\codecritic\\working_files\\temp_prog_1503111443.py"", ""system"": ""linting""}","{""name"": ""linting_score"", ""value"": 0.98, ""components"": ""{\""ruff_score\"": 1.0, \""ruff_violations\"": 0.0, \""black_score\"": 0.9, \""mypy_score\"": 1.0}"", ""summary"": ""No Ruff violations""}",ScoreOutputSchema,766,247bd820973c0fb11fd821cf9f1a72dd,6a952b33-0164-47f0-b151-eec19197b756.py,PROVIDER_TYPE.PROGRAM,1.0,591d1e94-6ae7-495f-b78f-e662ed271038
856,1,2025-06-09 20:03:11.925225+00:00,3,PROVIDER_TYPE.TOOL,"{""target"": ""working_files\\b701baf761bf4c1784f952ac3d9edf53_stripped.py"", ""check"": true}","{""return_code"": 0, ""stdout"": ""\u001b[1mworking_files\\b701baf761bf4c1784f952ac3d9edf53_stripped.py\u001b[0m\u001b[36m:\u001b[0m1\u001b[36m:\u001b[0m8\u001b[36m:\u001b[0m \u001b[1;31mF401\u001b[0m [\u001b[36m*\u001b[0m] `os` imported but unused\nFound 1 error.\n[\u001b[36m*\u001b[0m] 1 fixable with the `--fix` option."", ""stderr"": """", ""violations"": null, ""metrics"": null, ""summary"": ""Ruff rule violations found""}",ToolOutputSchema,94,,48dd02b5-d84e-4b8f-bd62-c1ca20cca253.py,PROVIDER_TYPE.SCORE,1.0,cdd5ead6-ff64-4b08-a3ed-d83996d60fee
857,1,2025-06-09 20:03:12.024851+00:00,1,PROVIDER_TYPE.TOOL,"{""target"": ""working_files\\b701baf761bf4c1784f952ac3d9edf53_stripped.py"", ""check"": true}","{""return_code"": 0, ""stdout"": ""--- working_files\\b701baf761bf4c1784f952ac3d9edf53_stripped.py\t2025-06-09 20:03:11.924227+00:00\n+++ working_files\\b701baf761bf4c1784f952ac3d9edf53_stripped.py\t2025-06-09 20:03:12.209229+00:00\n@@ -1,3 +1,3 @@\n import os\n \n-print('Hello World')\n+print(\""Hello World\"")"", ""stderr"": ""Identified `C:\\Repos\\codecritic` as project root containing a .git directory.\nFound input source: \""working_files\\b701baf761bf4c1784f952ac3d9edf53_stripped.py\""\nwould reformat working_files\\b701baf761bf4c1784f952ac3d9edf53_stripped.py\n\nOh no! \ud83d\udca5 \ud83d\udc94 \ud83d\udca5\n1 file would be reformatted."", ""violations"": [""Would reformat working_files\\b701baf761bf4c1784f952ac3d9edf53_stripped.py""], ""metrics"": ""{\""files_checked\"": 1, \""files_reformatted\"": 1, \""lines_changed\"": 1}"", ""summary"": ""Black check failed""}",ToolOutputSchema,207,,fdfc8d1f-35f4-4e41-a8bb-e86496f5939d.py,PROVIDER_TYPE.SCORE,1.0,e3f8594c-8617-481e-a304-4716fb332814
858,1,2025-06-09 20:03:12.239606+00:00,5,PROVIDER_TYPE.TOOL,"{""target"": ""working_files\\b701baf761bf4c1784f952ac3d9edf53_stripped.py"", ""check"": true}","{""return_code"": 1, ""stdout"": ""\u001b[1m\u001b[92mSuccess: no issues found in 1 source file\u001b[0m"", ""stderr"": null, ""violations"": null, ""metrics"": ""{\""error_count\"": 0}"", ""summary"": ""Mypy strict check passed""}",ToolOutputSchema,392,,ddf68b3d-688b-4efc-8d28-9562eea97dc5.py,PROVIDER_TYPE.SCORE,1.0,c9ca5325-3b95-4cac-b96d-7f2e954e0322
859,1,2025-06-09 20:03:11.924226+00:00,1,PROVIDER_TYPE.SCORE,"{""file_path"": ""C:\\Repos\\codecritic\\tests\\test_files\\unused_import.py"", ""system"": ""linting""}","{""name"": ""linting_score"", ""value"": 0.98, ""components"": ""{\""ruff_score\"": 1.0, \""ruff_violations\"": 0.0, \""black_score\"": 0.9, \""mypy_score\"": 1.0}"", ""summary"": ""No Ruff violations""}",ScoreOutputSchema,713,247bd820973c0fb11fd821cf9f1a72dd,6a952b33-0164-47f0-b151-eec19197b756.py,PROVIDER_TYPE.PROGRAM,1.0,de914c36-433c-4445-96e1-5415a445a249
860,1,2025-06-09 20:02:39.763844+00:00,1,PROVIDER_TYPE.PROGRAM,"{""file_path"": ""tests\\test_files\\unused_import.py"", ""session_id"": 1, ""system"": ""linting""}","{""state"": ""end"", ""previous_state"": ""preprocessing_controller"", ""state_type"": ""end"", ""decision"": ""rejected"", ""steps"": 2, ""max_steps"": 20, ""summary"": ""completed unsuccessfully"", ""output"": ""{\""state\"": \""end\"", \""file_path\"": \""working_files\\\\unused_import.py\"", \""session_id\"": 1, \""system\"": \""linting\"", \""reason\"": \""completed unsuccessfully\"", \""steps\"": 2, \""retry_count\"": 0, \""_last_state\"": \""preprocessing_controller\"", \""original_file\"": \""tests\\\\test_files\\\\unused_import.py\"", \""run_id\"": \""21dfeb1f-a39e-4b62-8ce7-790c5220b6bf\"", \""transition_metadata\"": {\""original_file\"": \""tests\\\\test_files\\\\unused_import.py\"", \""run_id\"": \""21dfeb1f-a39e-4b62-8ce7-790c5220b6bf\"", \""agent_output\"": {}, \""file_path\"": null}, \""decision\"": \""rejected\"", \""state_output\"": {\""state\"": \""end\"", \""previous_state\"": \""linting\"", \""state_type\"": \""end\"", \""decision\"": \""rejected\"", \""steps\"": 2, \""max_steps\"": 10, \""summary\"": \""Completed\"", \""provider_name\"": \""preprocessing_controller\""}}"", ""provider_name"": ""codecritic_program""}",ProgramOutputSchema,32881,8a6c7c46240a137d831e963c2b86476d,72fb70de-83b5-4b98-81a0-af28b46386c4.py,PROVIDER_TYPE.SESSION,1.0,21dfeb1f-a39e-4b62-8ce7-790c5220b6bf
861,1,2025-06-09 20:03:12.674353+00:00,2,PROVIDER_TYPE.SCORE,"{""state"": ""stability"", ""file_path"": ""C:\\Repos\\codecritic\\working_files\\valid_simple..__state_1503126699.py"", ""session_id"": 1, ""system"": ""linting"", ""reason"": ""evaluating"", ""steps"": 4, ""retry_count"": 0, ""_last_state"": ""start"", ""decision"": ""unknown"", ""original_file"": ""working_files\\valid_simple..__sys_1503126633.py"", ""run_id"": ""1eacf4c1-94a8-4730-b0fb-c76caf1cab90"", ""transition_metadata"": {""original_file"": ""working_files\\valid_simple..__sys_1503126633.py"", ""run_id"": ""1eacf4c1-94a8-4730-b0fb-c76caf1cab90""}}","{""name"": ""code_stability_score"", ""value"": 1.0, ""components"": ""{\""utf8_valid\"": 1.0, \""syntax_ok\"": 1.0, \""can_compile\"": 1.0, \""py_compile_ok\"": 1.0, \""can_import\"": 1.0}"", ""summary"": ""\u2705 Executable""}",ScoreOutputSchema,2,1b647994448738282cd3340596eed1f8,258b8dc4-4437-43e9-8d3f-bfa5b27fae84.py,PROVIDER_TYPE.AGENT,4.0,bdac9f27-8c36-40f6-b81d-f46ccda0cd83
862,1,2025-06-09 20:03:12.674353+00:00,4,PROVIDER_TYPE.AGENT,"{""state"": ""stability"", ""file_path"": ""C:\\Repos\\codecritic\\working_files\\valid_simple..__state_1503126699.py"", ""session_id"": 1, ""system"": ""linting"", ""reason"": ""evaluating"", ""steps"": 4, ""retry_count"": 0, ""_last_state"": ""start"", ""decision"": ""unknown"", ""original_file"": ""working_files\\valid_simple..__sys_1503126633.py"", ""run_id"": ""1eacf4c1-94a8-4730-b0fb-c76caf1cab90"", ""transition_metadata"": {""original_file"": ""working_files\\valid_simple..__sys_1503126633.py"", ""run_id"": ""1eacf4c1-94a8-4730-b0fb-c76caf1cab90""}}","{""decision"": ""accepted"", ""score"": 1.0, ""response"": ""[AGENT_DECISION]accept[/AGENT_DECISION]\n[CONVERSATION_LOG_ENTRY]Code passed all stability checks.[/CONVERSATION_LOG_ENTRY]"", ""log"": ""Code passed all stability checks."", ""file_path"": ""working_files\\valid_simple..__state_1503126699.py""}",AgentOutputSchema,9,a45805f143e84f088bfe2f82623ba3cc,7ae50d33-216f-44d5-a552-cacefdb23ac4.py,PROVIDER_TYPE.STATE,3.0,3f60ccdb-f25b-4277-b4a2-c6cc2511e71c
863,1,2025-06-09 20:03:12.694356+00:00,3,PROVIDER_TYPE.TOOL,"{""target"": ""working_files\\0948c5060e5646a69ac1cc304240600d_stripped.py"", ""check"": true}","{""return_code"": 1, ""stdout"": ""All checks passed!"", ""stderr"": """", ""violations"": null, ""metrics"": null, ""summary"": ""Ruff check passed""}",ToolOutputSchema,91,,48dd02b5-d84e-4b8f-bd62-c1ca20cca253.py,PROVIDER_TYPE.SCORE,1.0,6fed4281-f324-44ee-a7fd-8c08a0e154d2
864,1,2025-06-09 20:03:12.794697+00:00,1,PROVIDER_TYPE.TOOL,"{""target"": ""working_files\\0948c5060e5646a69ac1cc304240600d_stripped.py"", ""check"": true}","{""return_code"": 1, ""stdout"": null, ""stderr"": ""Identified `C:\\Repos\\codecritic` as project root containing a .git directory.\nFound input source: \""working_files\\0948c5060e5646a69ac1cc304240600d_stripped.py\""\nworking_files\\0948c5060e5646a69ac1cc304240600d_stripped.py already well formatted, good job.\n\nAll done! \u2728 \ud83c\udf70 \u2728\n1 file would be left unchanged."", ""violations"": null, ""metrics"": ""{\""files_checked\"": 1, \""files_reformatted\"": 0, \""lines_changed\"": 0}"", ""summary"": ""Black check passed (no formatting needed)""}",ToolOutputSchema,221,,fdfc8d1f-35f4-4e41-a8bb-e86496f5939d.py,PROVIDER_TYPE.SCORE,1.0,a7fa10b5-6513-47f3-8854-e7aef93367df
865,1,2025-06-09 20:03:13.030757+00:00,5,PROVIDER_TYPE.TOOL,"{""target"": ""working_files\\0948c5060e5646a69ac1cc304240600d_stripped.py"", ""check"": true}","{""return_code"": 0, ""stdout"": ""working_files\\0948c5060e5646a69ac1cc304240600d_stripped.py:1: \u001b[1m\u001b[91merror:\u001b[0m Function is missing a type annotation  \u001b[0m\u001b[93m[no-untyped-def]\u001b[0m\n\u001b[1m\u001b[91mFound 1 error in 1 file (checked 1 source file)\u001b[0m"", ""stderr"": null, ""violations"": [""working_files\\0948c5060e5646a69ac1cc304240600d_stripped.py:1: \u001b[1m\u001b[91merror:\u001b[0m Function is missing a type annotation  \u001b[0m\u001b[93m[no-untyped-def]\u001b[0m"", ""\u001b[1m\u001b[91mFound 1 error in 1 file (checked 1 source file)\u001b[0m""], ""metrics"": ""{\""error_count\"": 2}"", ""summary"": ""Mypy strict violations detected""}",ToolOutputSchema,404,,ddf68b3d-688b-4efc-8d28-9562eea97dc5.py,PROVIDER_TYPE.SCORE,1.0,81a6f6cf-9022-4114-a51d-cee877be9ae9
866,1,2025-06-09 20:03:12.692353+00:00,1,PROVIDER_TYPE.SCORE,"{""file_path"": ""C:\\Repos\\codecritic\\working_files\\temp_state_1503126923.py"", ""system"": ""linting""}","{""name"": ""linting_score"", ""value"": 0.98, ""components"": ""{\""ruff_score\"": 1.0, \""ruff_violations\"": 0.0, \""black_score\"": 1.0, \""mypy_score\"": 0.8}"", ""summary"": ""No Ruff violations""}",ScoreOutputSchema,748,247bd820973c0fb11fd821cf9f1a72dd,6a952b33-0164-47f0-b151-eec19197b756.py,PROVIDER_TYPE.STATE,3.0,5cd79f83-77a6-4085-a7dd-91174ddaef8f
867,1,2025-06-09 20:03:13.445338+00:00,3,PROVIDER_TYPE.TOOL,"{""target"": ""working_files\\a3d32e3d988e426188b2a98985a240c8_stripped.py"", ""check"": true}","{""return_code"": 1, ""stdout"": ""All checks passed!"", ""stderr"": """", ""violations"": null, ""metrics"": null, ""summary"": ""Ruff check passed""}",ToolOutputSchema,105,,48dd02b5-d84e-4b8f-bd62-c1ca20cca253.py,PROVIDER_TYPE.SCORE,1.0,6d56e6c1-6e1c-4ffa-a785-52d4a630e58a
868,1,2025-06-09 20:03:13.560148+00:00,1,PROVIDER_TYPE.TOOL,"{""target"": ""working_files\\a3d32e3d988e426188b2a98985a240c8_stripped.py"", ""check"": true}","{""return_code"": 1, ""stdout"": null, ""stderr"": ""Identified `C:\\Repos\\codecritic` as project root containing a .git directory.\nFound input source: \""working_files\\a3d32e3d988e426188b2a98985a240c8_stripped.py\""\nworking_files\\a3d32e3d988e426188b2a98985a240c8_stripped.py already well formatted, good job.\n\nAll done! \u2728 \ud83c\udf70 \u2728\n1 file would be left unchanged."", ""violations"": null, ""metrics"": ""{\""files_checked\"": 1, \""files_reformatted\"": 0, \""lines_changed\"": 0}"", ""summary"": ""Black check passed (no formatting needed)""}",ToolOutputSchema,208,,fdfc8d1f-35f4-4e41-a8bb-e86496f5939d.py,PROVIDER_TYPE.SCORE,1.0,97fcc3b9-b9b0-44da-8599-fa3c68bf3ef7
869,1,2025-06-09 20:03:13.776279+00:00,5,PROVIDER_TYPE.TOOL,"{""target"": ""working_files\\a3d32e3d988e426188b2a98985a240c8_stripped.py"", ""check"": true}","{""return_code"": 0, ""stdout"": ""working_files\\a3d32e3d988e426188b2a98985a240c8_stripped.py:1: \u001b[1m\u001b[91merror:\u001b[0m Function is missing a type annotation  \u001b[0m\u001b[93m[no-untyped-def]\u001b[0m\n\u001b[1m\u001b[91mFound 1 error in 1 file (checked 1 source file)\u001b[0m"", ""stderr"": null, ""violations"": [""working_files\\a3d32e3d988e426188b2a98985a240c8_stripped.py:1: \u001b[1m\u001b[91merror:\u001b[0m Function is missing a type annotation  \u001b[0m\u001b[93m[no-untyped-def]\u001b[0m"", ""\u001b[1m\u001b[91mFound 1 error in 1 file (checked 1 source file)\u001b[0m""], ""metrics"": ""{\""error_count\"": 2}"", ""summary"": ""Mypy strict violations detected""}",ToolOutputSchema,395,,ddf68b3d-688b-4efc-8d28-9562eea97dc5.py,PROVIDER_TYPE.SCORE,1.0,8ee462da-cded-481c-82c3-1d52ddd569a2
870,1,2025-06-09 20:03:13.445338+00:00,1,PROVIDER_TYPE.SCORE,"{""file_path"": ""C:\\Repos\\codecritic\\working_files\\valid_simple..__sys_1503126633.py"", ""system"": ""linting""}","{""name"": ""linting_score"", ""value"": 0.98, ""components"": ""{\""ruff_score\"": 1.0, \""ruff_violations\"": 0.0, \""black_score\"": 1.0, \""mypy_score\"": 0.8}"", ""summary"": ""No Ruff violations""}",ScoreOutputSchema,734,247bd820973c0fb11fd821cf9f1a72dd,6a952b33-0164-47f0-b151-eec19197b756.py,PROVIDER_TYPE.STATE,3.0,bc5ff8f6-0633-4d93-a9c7-ab9f3c8e5f0b
871,1,2025-06-09 20:03:12.669924+00:00,3,PROVIDER_TYPE.STATE,"{""file_path"": ""C:\\Repos\\codecritic\\working_files\\valid_simple..__sys_1503126633.py"", ""session_id"": 1, ""system"": ""linting"", ""reason"": ""evaluating"", ""steps"": 3, ""retry_count"": 0, ""_last_state"": ""start"", ""decision"": ""unknown"", ""original_file"": ""working_files\\valid_simple.__ctrl_1503126558.py"", ""run_id"": ""cfd1b4fe-de8c-41e6-87f0-89441ed7a82c"", ""transition_metadata"": {""original_file"": ""working_files\\valid_simple.__ctrl_1503126558.py"", ""run_id"": ""cfd1b4fe-de8c-41e6-87f0-89441ed7a82c""}}","{""state"": ""end"", ""previous_state"": ""stability"", ""state_type"": ""end"", ""decision"": ""accepted"", ""steps"": 2, ""max_steps"": 10, ""summary"": ""Completed"", ""output"": ""{\""state\"": \""end\"", \""file_path\"": \""working_files\\\\temp_state_1503141825.py\"", \""session_id\"": 1, \""system\"": \""linting\"", \""reason\"": \""completed successfully\"", \""steps\"": 5, \""retry_count\"": 0, \""_last_state\"": \""stability\"", \""decision\"": \""accepted\"", \""original_file\"": \""working_files\\\\valid_simple..__sys_1503126633.py\"", \""run_id\"": \""1eacf4c1-94a8-4730-b0fb-c76caf1cab90\"", \""transition_metadata\"": {\""original_file\"": \""working_files\\\\valid_simple..__sys_1503126633.py\"", \""run_id\"": \""1eacf4c1-94a8-4730-b0fb-c76caf1cab90\"", \""agent_output\"": {}, \""file_path\"": \""working_files\\\\valid_simple..__state_1503126699.py\""}, \""state_type\"": \""end\"", \""state_output\"": {\""decision\"": \""accepted\"", \""score\"": 1.0, \""response\"": \""[AGENT_DECISION]accept[/AGENT_DECISION]\\n[CONVERSATION_LOG_ENTRY]Code passed all stability checks.[/CONVERSATION_LOG_ENTRY]\"", \""log\"": \""Code passed all stability checks.\"", \""file_path\"": \""working_files\\\\valid_simple..__state_1503126699.py\""}}"", ""provider_name"": ""CodeStabilityStateProvider""}",StateOutputSchema,1515,be0f100ab9d488b5871c153f25752262,0d55b7e8-6b39-4d0b-9930-7f2a1b402797.py,PROVIDER_TYPE.SYSTEM,1.0,1eacf4c1-94a8-4730-b0fb-c76caf1cab90
872,1,2025-06-09 20:03:14.200363+00:00,3,PROVIDER_TYPE.TOOL,"{""target"": ""working_files\\c9dbac0246af470d9546b0849d704f4e_stripped.py"", ""check"": true}","{""return_code"": 1, ""stdout"": ""All checks passed!"", ""stderr"": """", ""violations"": null, ""metrics"": null, ""summary"": ""Ruff check passed""}",ToolOutputSchema,121,,48dd02b5-d84e-4b8f-bd62-c1ca20cca253.py,PROVIDER_TYPE.SCORE,1.0,646ab632-4de2-4751-998b-d26a63ab9b6e
873,1,2025-06-09 20:03:14.327421+00:00,1,PROVIDER_TYPE.TOOL,"{""target"": ""working_files\\c9dbac0246af470d9546b0849d704f4e_stripped.py"", ""check"": true}","{""return_code"": 1, ""stdout"": null, ""stderr"": ""Identified `C:\\Repos\\codecritic` as project root containing a .git directory.\nFound input source: \""working_files\\c9dbac0246af470d9546b0849d704f4e_stripped.py\""\nworking_files\\c9dbac0246af470d9546b0849d704f4e_stripped.py already well formatted, good job.\n\nAll done! \u2728 \ud83c\udf70 \u2728\n1 file would be left unchanged."", ""violations"": null, ""metrics"": ""{\""files_checked\"": 1, \""files_reformatted\"": 0, \""lines_changed\"": 0}"", ""summary"": ""Black check passed (no formatting needed)""}",ToolOutputSchema,220,,fdfc8d1f-35f4-4e41-a8bb-e86496f5939d.py,PROVIDER_TYPE.SCORE,1.0,c4d218ca-9694-4417-af04-65fbed576c3d
874,1,2025-06-09 20:03:14.554488+00:00,5,PROVIDER_TYPE.TOOL,"{""target"": ""working_files\\c9dbac0246af470d9546b0849d704f4e_stripped.py"", ""check"": true}","{""return_code"": 0, ""stdout"": ""working_files\\c9dbac0246af470d9546b0849d704f4e_stripped.py:1: \u001b[1m\u001b[91merror:\u001b[0m Function is missing a type annotation  \u001b[0m\u001b[93m[no-untyped-def]\u001b[0m\n\u001b[1m\u001b[91mFound 1 error in 1 file (checked 1 source file)\u001b[0m"", ""stderr"": null, ""violations"": [""working_files\\c9dbac0246af470d9546b0849d704f4e_stripped.py:1: \u001b[1m\u001b[91merror:\u001b[0m Function is missing a type annotation  \u001b[0m\u001b[93m[no-untyped-def]\u001b[0m"", ""\u001b[1m\u001b[91mFound 1 error in 1 file (checked 1 source file)\u001b[0m""], ""metrics"": ""{\""error_count\"": 2}"", ""summary"": ""Mypy strict violations detected""}",ToolOutputSchema,393,,ddf68b3d-688b-4efc-8d28-9562eea97dc5.py,PROVIDER_TYPE.SCORE,1.0,ab485eff-cc27-4c23-abd4-89908652ef4d
875,1,2025-06-09 20:03:14.200363+00:00,1,PROVIDER_TYPE.SCORE,"{""file_path"": ""C:\\Repos\\codecritic\\working_files\\temp_state_1503141825__state_1503141933.py""}","{""name"": ""linting_score"", ""value"": 0.98, ""components"": ""{\""ruff_score\"": 1.0, \""ruff_violations\"": 0.0, \""black_score\"": 1.0, \""mypy_score\"": 0.8}"", ""summary"": ""No Ruff violations""}",ScoreOutputSchema,763,247bd820973c0fb11fd821cf9f1a72dd,6a952b33-0164-47f0-b151-eec19197b756.py,PROVIDER_TYPE.CONTEXT,2.0,28965fed-1eb2-44e9-a260-ba54ec1d4e48
